Sub_ID,Act,timestamp,X,Y,Z
1601,A,265078000000000.0,1.7501614,2.5432408,2.8604724
1601,A,265078000000000.0,1.1348516,6.83784,5.3965306
1601,A,265078000000000.0,7.8583684,19.612701,9.813833
1601,A,265078000000000.0,0.5566519,8.655638,9.579201
1601,A,265078000000000.0,-3.0388405,3.2208,1.7244238
1601,A,265079000000000.0,18.263569,19.612701,-3.946243
1601,A,265079000000000.0,0.7134721,-5.209783,10.423756
1601,A,265079000000000.0,4.2598834,4.4927197,-7.5207863
1601,A,265079000000000.0,15.428236,10.584765,-0.9091981
1601,A,265079000000000.0,5.9424086,7.863157,-1.2635399
1601,A,265079000000000.0,1.9560628,10.943896,-0.5859809
1601,A,265079000000000.0,2.2343888,9.842564,3.6044707
1601,A,265079000000000.0,4.3035774,6.88752,-0.670975
1601,A,265079000000000.0,4.398747,6.663662,-0.8714894
1601,A,265079000000000.0,4.8614264,8.142081,-0.038905777
1601,A,265079000000000.0,5.271434,8.757391,1.2725182
1601,A,265079000000000.0,4.6980224,7.875128,1.4323312
1601,A,265079000000000.0,3.539827,10.1065235,0.3752911
1601,A,265079000000000.0,4.642357,12.74254,1.3263878
1601,A,265079000000000.0,4.7638626,12.56058,-1.1180922
1601,A,265079000000000.0,6.9066734,12.154763,2.2822728
1601,A,265079000000000.0,6.9024835,14.973936,-3.4314895
1601,A,265079000000000.0,15.203779,2.9747956,9.112331
1601,A,265079000000000.0,1.7112557,7.5483193,-3.6242228
1601,A,265079000000000.0,6.1010246,7.1586633,11.017518
1601,A,265079000000000.0,5.697003,7.4226236,-4.405331
1601,A,265079000000000.0,3.5889084,2.6713305,0.073621705
1601,A,265079000000000.0,3.970185,1.7908629,0.10414778
1601,A,265079000000000.0,2.8628666,3.3871968,1.0845734
1601,A,265079000000000.0,0.2172738,3.3423057,5.3486466
1601,A,265080000000000.0,0.8924387,19.612701,14.5346
1601,A,265080000000000.0,7.651869,14.676456,9.714474
1601,A,265080000000000.0,2.700061,-1.5771804,5.3761797
1601,A,265080000000000.0,18.781914,19.612701,0.78410107
1601,A,265080000000000.0,0.39683893,-0.48243165,-3.9067385
1601,A,265080000000000.0,1.1617863,2.8233624,-3.8935704
1601,A,265080000000000.0,11.921329,12.425308,-2.9604304
1601,A,265080000000000.0,6.6630635,11.807604,4.5118732
1601,A,265080000000000.0,1.6106992,7.732673,0.58119243
1601,A,265080000000000.0,3.5739446,7.1083846,0.49200845
1601,A,265080000000000.0,3.980959,8.276755,0.6410475
1601,A,265080000000000.0,4.0940847,8.166622,0.2825158
1601,A,265080000000000.0,4.856638,7.4974427,0.30526072
1601,A,265080000000000.0,4.8165355,7.8266454,0.43754035
1601,A,265080000000000.0,6.109404,8.2037325,1.9877859
1601,A,265080000000000.0,5.3504424,9.332,-0.89064306
1601,A,265080000000000.0,4.3400893,10.38904,1.7034745
1601,A,265080000000000.0,2.7180176,14.428657,-1.4036007
1601,A,265080000000000.0,4.0336313,14.388554,-0.23942018
1601,A,265080000000000.0,8.154053,10.783484,1.9740193
1601,A,265080000000000.0,9.931747,9.272743,-1.4329298
1601,A,265080000000000.0,7.4693108,2.7760768,2.5001452
1601,A,265080000000000.0,0.7398083,8.388684,-1.7429788
1601,A,265080000000000.0,4.1174283,11.659762,1.3096284
1601,A,265080000000000.0,6.7905545,6.169858,0.10295067
1601,A,265081000000000.0,5.145139,4.018069,0.504578
1601,A,265081000000000.0,3.6349967,4.2221746,1.2054806
1601,A,265081000000000.0,3.0759506,3.5847185,1.5089456
1601,A,265081000000000.0,1.762731,3.6248214,3.7654808
1601,A,265081000000000.0,2.4109612,11.907562,7.7410526
1601,A,265081000000000.0,3.168726,19.612701,8.431181
1601,A,265081000000000.0,0.6266823,5.357625,8.7125
1601,A,265081000000000.0,8.792108,10.642226,-5.831677
1601,A,265081000000000.0,8.913014,10.637438,6.1596823
1601,A,265081000000000.0,1.1994951,0.36750996,-4.9105077
1601,A,265081000000000.0,7.9954367,7.2149267,-4.7901993
1601,A,265081000000000.0,10.739192,9.196129,-0.5410896
1601,A,265081000000000.0,4.1335893,10.220847,-1.6334441
1601,A,265081000000000.0,2.6282349,10.456676,0.4237737
1601,A,265081000000000.0,3.0573955,7.545925,1.1306617
1601,A,265081000000000.0,4.234744,7.4830775,-0.8822633
1601,A,265081000000000.0,4.4448357,7.519589,0.19692309
1601,A,265081000000000.0,5.140351,8.380903,-0.061650693
1601,A,265081000000000.0,5.445013,7.620744,1.1330559
1601,A,265081000000000.0,6.0764837,8.897452,-1.0606314
1601,A,265081000000000.0,3.4823663,10.291476,1.6352397
1601,A,265081000000000.0,3.9031472,12.48217,0.2885013
1601,A,265081000000000.0,5.133168,11.145607,-1.292869
1601,A,265081000000000.0,6.1704564,13.383588,4.1305966
1601,A,265081000000000.0,5.897517,9.674969,0.18375498
1601,A,265082000000000.0,11.412561,8.128315,-2.35769
1601,A,265082000000000.0,4.493318,6.0567317,1.5544355
1601,A,265082000000000.0,2.0787656,12.061988,0.83138657
1601,A,265082000000000.0,7.3466077,6.361394,0.053869538
1601,A,265082000000000.0,4.4262805,4.4442368,0.18854338
1601,A,265082000000000.0,3.7553053,3.9683893,0.7930793
1601,A,265082000000000.0,3.4464533,3.472191,1.0061632
1601,A,265082000000000.0,1.751957,3.0065188,2.556409
1601,A,265082000000000.0,0.78170687,7.920019,5.693412
1601,A,265082000000000.0,4.9601874,19.612701,9.545084
1601,A,265082000000000.0,3.743933,9.256582,9.742006
1601,A,265082000000000.0,-2.8221653,-0.018555064,1.9847932
1601,A,265082000000000.0,15.978902,13.148357,-4.8141413
1601,A,265082000000000.0,3.551798,7.7637978,-5.089474
1601,A,265082000000000.0,1.5616181,1.8788497,-1.3389573
1601,A,265082000000000.0,8.010999,7.8086886,-3.596091
1601,A,265082000000000.0,8.525154,9.421184,-3.9731777
1601,A,265082000000000.0,4.285621,8.064868,-0.7068881
1601,A,265082000000000.0,4.6232033,8.130709,-2.392406
1601,A,265082000000000.0,2.8419175,9.20391,1.4173675
1601,A,265082000000000.0,3.6218286,8.497022,0.14185645
1601,A,265082000000000.0,4.722563,7.7943234,0.0077811554
1601,A,265082000000000.0,5.2923827,8.262989,0.19692309
1601,A,265082000000000.0,5.5587378,7.5968018,0.8912416
1601,A,265082000000000.0,5.519832,9.245809,-0.40462008
1601,A,265083000000000.0,3.7086184,9.275137,0.8619126
1601,A,265083000000000.0,3.98874,12.435484,0.9367314
1601,A,265083000000000.0,5.2558713,12.302007,-1.7735049
1601,A,265083000000000.0,6.6720414,12.038046,4.011485
1601,A,265083000000000.0,6.302736,12.992734,-4.7620673
1601,A,265083000000000.0,14.083293,3.2375593,6.7510505
1601,A,265083000000000.0,-1.316811,10.439318,8.663419
1601,A,265083000000000.0,4.8069587,9.456498,0.032920275
1601,A,265083000000000.0,6.7809777,4.4603977,-0.017357962
1601,A,265083000000000.0,2.8395233,3.3608606,0.4201824
1601,A,265083000000000.0,4.268862,3.7247794,0.74519527
1601,A,265083000000000.0,3.2375593,3.4614172,1.578976
1601,A,265083000000000.0,0.99060094,3.0376434,4.173094
1601,A,265083000000000.0,1.4664485,15.12118,10.148422
1601,A,265083000000000.0,7.104195,19.612701,9.153631
1601,A,265083000000000.0,-3.2549171,0.34476504,4.3837833
1601,A,265083000000000.0,15.99626,11.990162,-5.614403
1601,A,265083000000000.0,2.8048072,6.180033,-0.011372458
1601,A,265083000000000.0,3.0585926,3.232771,-3.8426938
1601,A,265083000000000.0,9.496601,9.141661,-3.015497
1601,A,265083000000000.0,7.7488337,9.250597,-1.5496471
1601,A,265083000000000.0,1.4742297,10.4249525,3.1352072
1601,A,265083000000000.0,1.620276,8.909423,2.9418752
1601,A,265083000000000.0,4.1383777,7.839215,-0.8643068
1601,A,265083000000000.0,4.5034933,7.3322425,-0.23642741
1601,A,265084000000000.0,4.9266686,7.459734,-0.10474633
1601,A,265084000000000.0,5.981314,9.132683,1.347337
1601,A,265084000000000.0,5.357625,7.8948803,1.4317327
1601,A,265084000000000.0,3.5182793,9.815628,-1.7543513
1601,A,265084000000000.0,3.3387144,13.522451,0.7613561
1601,A,265084000000000.0,4.808754,10.523115,-2.1811178
1601,A,265084000000000.0,6.919243,12.138004,3.7403417
1601,A,265084000000000.0,7.2424603,13.9755535,-3.0238767
1601,A,265084000000000.0,16.710331,3.9612067,7.4866686
1601,A,265084000000000.0,1.1653777,6.408081,-3.093907
1601,A,265084000000000.0,2.4019828,10.956466,1.1755531
1601,A,265084000000000.0,9.058462,5.641338,0.25019407
1601,A,265084000000000.0,3.8019924,3.0933087,0.39145198
1601,A,265084000000000.0,3.1238346,3.05141,0.717662
1601,A,265084000000000.0,3.0825348,3.4045548,1.2258313
1601,A,265084000000000.0,-0.21308395,2.2948422,3.7535098
1601,A,265084000000000.0,1.0049661,15.479113,9.633669
1601,A,265084000000000.0,8.977059,19.612701,10.608109
1601,A,265084000000000.0,0.7212533,-3.4650085,4.905121
1601,A,265084000000000.0,17.85895,15.099631,-0.60693014
1601,A,265084000000000.0,0.57879823,3.639785,-4.794389
1601,A,265084000000000.0,3.3620577,4.8745947,-2.1015105
1601,A,265084000000000.0,10.699089,12.170326,-3.4171243
1601,A,265084000000000.0,3.0879216,9.624691,7.9289975
1601,A,265084000000000.0,2.8419175,7.44896,-2.2104468
1601,A,265085000000000.0,4.180875,8.389881,1.6891093
1601,A,265085000000000.0,3.7535098,7.8386164,-0.62368953
1601,A,265085000000000.0,4.5394063,7.914034,0.49200845
1601,A,265085000000000.0,4.981735,7.727286,-0.31244332
1601,A,265085000000000.0,5.381567,8.422802,0.6739678
1601,A,265085000000000.0,5.916671,8.206126,1.6891093
1601,A,265085000000000.0,3.928885,9.266159,-1.7202339
1601,A,265085000000000.0,4.11264,9.198523,1.501763
1601,A,265085000000000.0,2.7329812,12.640188,1.062427
1601,A,265085000000000.0,5.341464,12.697649,-0.3866636
1601,A,265085000000000.0,6.4086795,12.253524,2.9640217
1601,A,265085000000000.0,7.244256,18.868105,-7.20954
1601,A,265085000000000.0,12.565369,3.4763808,4.643554
1601,A,265085000000000.0,-1.8614918,8.954913,1.5993267
1601,A,265085000000000.0,5.781997,6.91625,-1.8992004
1601,A,265085000000000.0,5.73112,5.506664,-0.9068039
1601,A,265085000000000.0,3.1914709,1.6053122,-0.3764882
1601,A,265085000000000.0,4.185663,2.6001031,0.51235914
1601,A,265085000000000.0,1.5065514,2.706645,4.292804
1601,A,265085000000000.0,1.3581109,10.556035,5.699397
1601,A,265085000000000.0,5.687426,19.612701,6.75943
1601,A,265085000000000.0,0.4177882,3.3961751,7.8757267
1601,A,265085000000000.0,8.67539,7.4854717,-9.399636
1601,A,265085000000000.0,8.173206,9.89763,1.8417397
1601,A,265085000000000.0,0.6099229,2.2709002,-4.0683475
1601,A,265086000000000.0,11.319187,10.857705,-5.3899465
1601,A,265086000000000.0,7.019201,9.795278,-0.9223662
1601,A,265086000000000.0,2.2810757,7.7584105,1.2910733
1601,A,265086000000000.0,1.8171991,9.150041,1.7699136
1601,A,265086000000000.0,3.9851487,8.076839,-0.39923313
1601,A,265086000000000.0,4.0839095,7.36636,-0.088585466
1601,A,265086000000000.0,4.581305,8.031349,0.4985925
1601,A,265086000000000.0,4.899135,7.991845,1.8608932
1601,A,265086000000000.0,4.7123876,9.86471,-0.27712885
1601,A,265086000000000.0,3.0148985,10.819398,2.747945
1601,A,265086000000000.0,2.9161377,12.926893,0.2645593
1601,A,265086000000000.0,6.3601966,10.226234,2.0296845
1601,A,265086000000000.0,6.9665284,11.6908865,3.2603042
1601,A,265086000000000.0,6.215946,18.333,-7.147889
1601,A,265086000000000.0,13.515867,4.028843,7.4908586
1601,A,265086000000000.0,-0.7338228,9.018359,0.3465607
1601,A,265086000000000.0,4.8578353,5.7706246,-1.9812019
1601,A,265086000000000.0,6.3470287,4.4681787,0.10115502
1601,A,265086000000000.0,2.5288756,1.8740613,0.62249243
1601,A,265086000000000.0,3.3476925,1.7788919,0.12210429
1601,A,265086000000000.0,2.203264,2.5462334,4.033033
1601,A,265086000000000.0,-1.0450691,14.334684,11.741165
1601,A,265086000000000.0,7.169437,19.612701,8.537125
1601,A,265086000000000.0,3.1723173,-0.1436521,4.396353
1601,A,265086000000000.0,17.080235,15.559319,1.6496049
1601,A,265087000000000.0,2.9095535,4.4478283,-6.2500634
1601,A,265087000000000.0,1.8800468,2.633622,-2.9191303
1601,A,265087000000000.0,9.052477,9.243414,-4.1653123
1601,A,265087000000000.0,10.449493,11.046846,-1.1869255
1601,A,265087000000000.0,2.0817583,8.4904375,2.135628
1601,A,265087000000000.0,0.51954174,8.393473,0.59256494
1601,A,265087000000000.0,2.3529017,9.649231,0.17717093
1601,A,265087000000000.0,3.4596214,8.0684595,1.3730747
1601,A,265087000000000.0,4.396951,7.351995,0.25318682
1601,A,265087000000000.0,5.671864,7.9990277,1.3120226
1601,A,265087000000000.0,5.758055,9.412206,-0.47285482
1601,A,265087000000000.0,3.7163997,9.944317,0.4213795
1601,A,265087000000000.0,3.5661635,14.636952,1.3976152
1601,A,265087000000000.0,4.192846,9.943718,0.7422025
1601,A,265087000000000.0,5.5324016,10.562619,5.8867435
1601,A,265087000000000.0,5.20679,16.324863,-4.927267
1601,A,265087000000000.0,17.398664,8.046313,7.7051396
1601,A,265087000000000.0,0.22744916,7.3729444,-4.0557775
1601,A,265087000000000.0,1.785476,6.4404025,0.11252748
1601,A,265087000000000.0,5.819107,5.056554,-0.99179804
1601,A,265087000000000.0,2.9777884,3.293823,-0.4890157
1601,A,265087000000000.0,5.0080714,2.1027076,-0.6063316
1601,A,265087000000000.0,3.6403837,2.1984756,2.1631613
1601,A,265087000000000.0,2.0907366,6.9725137,4.8859673
1601,A,265087000000000.0,1.9752164,19.612701,13.22976
1601,A,265088000000000.0,-0.44831428,8.04751,7.153276
1601,A,265088000000000.0,-2.0458453,1.3024458,1.1905168
1601,A,265088000000000.0,14.709975,14.721947,-11.232397
1601,A,265088000000000.0,6.6965823,6.3589997,1.3443443
1601,A,265088000000000.0,2.541445,0.84335756,-5.649119
1601,A,265088000000000.0,8.810063,6.973711,-2.0949266
1601,A,265088000000000.0,8.53892,9.17099,-4.7381253
1601,A,265088000000000.0,3.5613751,8.670602,-2.7790697
1601,A,265088000000000.0,-0.84814596,11.401787,12.753913
1601,A,265088000000000.0,-0.5141548,11.015123,-4.433463
1601,A,265088000000000.0,2.5881321,8.717887,2.5600002
1601,A,265088000000000.0,3.5984852,8.575432,0.33997664
1601,A,265088000000000.0,4.262876,8.230667,0.7158663
1601,A,265088000000000.0,5.144541,9.470863,-0.85532856
1601,A,265088000000000.0,4.462792,11.007342,-0.56323594
1601,A,265088000000000.0,4.841076,12.005126,1.608305
1601,A,265088000000000.0,5.7305217,8.461109,-0.23463176
1601,A,265088000000000.0,4.150947,12.142194,5.2905874
1601,A,265088000000000.0,4.675277,10.994174,-1.4161704
1601,A,265088000000000.0,12.331336,15.357607,-3.7804444
1601,A,265088000000000.0,6.0040593,9.166202,2.5719712
1601,A,265088000000000.0,1.0450691,10.624868,0.9355343
1601,A,265088000000000.0,5.153519,4.2078094,-1.5316905
1601,A,265088000000000.0,3.6254199,1.6891093,-0.599149
1601,A,265088000000000.0,3.4075475,0.75716627,-1.2515689
1601,A,265089000000000.0,1.9183542,0.23223756,1.5813702
1601,A,265089000000000.0,1.2282255,7.3909006,6.91625
1601,A,265089000000000.0,6.377555,19.612701,14.867394
1601,A,265089000000000.0,-0.5069722,6.3422403,6.4188547
1601,A,265089000000000.0,-0.2765303,1.9710265,3.454833
1601,A,265089000000000.0,19.612701,19.612701,-3.6104562
1601,A,265089000000000.0,3.3800142,2.5803509,-0.9187749
1601,A,265089000000000.0,2.224812,2.2936451,-3.5003228
1601,A,265089000000000.0,9.054273,7.888296,-2.7485435
1601,A,265089000000000.0,8.877101,9.185953,-1.8788497
1601,A,265089000000000.0,4.3622355,8.51019,-1.5717934
1601,A,265089000000000.0,2.005144,9.020155,-1.9237411
1601,A,265089000000000.0,-0.25438392,10.658986,1.6418238
1601,A,265089000000000.0,3.4973302,8.038532,1.4574703
1601,A,265089000000000.0,4.2221746,7.8589673,-0.019153614
1601,A,265089000000000.0,4.7058034,7.873931,0.6266823
1601,A,265089000000000.0,4.6339774,9.263765,-1.2533646
1601,A,265089000000000.0,4.654927,10.606912,0.9044097
1601,A,265089000000000.0,2.5845408,13.759478,0.74758947
1601,A,265089000000000.0,5.667674,10.841544,3.4596214
1601,A,265089000000000.0,7.00723,11.066599,3.5871127
1601,A,265089000000000.0,5.7389016,13.019669,-2.2403743
1601,A,265089000000000.0,17.06647,11.998542,5.2852
1601,A,265089000000000.0,3.181894,11.362882,-0.7380127
1601,A,265089000000000.0,3.900753,5.7029886,-1.276708
1601,A,265090000000000.0,4.4436383,1.7082629,-1.2599486
1601,A,265090000000000.0,2.6258407,1.3215994,-0.6655881
1601,A,265090000000000.0,3.3889925,1.0869676,-0.8098387
1601,A,265090000000000.0,1.8195933,1.1073183,2.895787
1601,A,265090000000000.0,0.38367084,8.99322,9.000402
1601,A,265090000000000.0,9.032125,19.612701,13.332112
1601,A,265090000000000.0,-0.56443304,1.1947067,4.69084
1601,A,265090000000000.0,2.9460652,6.469133,2.724003
1601,A,265090000000000.0,11.9853735,14.25388,-0.5823896
1601,A,265090000000000.0,2.243367,-0.4213795,-6.6026096
1601,A,265090000000000.0,7.615956,5.643732,-3.5087025
1601,A,265090000000000.0,11.872248,9.8042555,1.4024036
1601,A,265090000000000.0,6.341043,10.206482,-4.5280337
1601,A,265090000000000.0,0.044891283,12.067974,0.43754035
1601,A,265090000000000.0,0.130484,7.289746,2.3594859
1601,A,265090000000000.0,3.9755719,7.257424,0.16160862
1601,A,265090000000000.0,4.723161,8.812458,1.2384008
1601,A,265090000000000.0,3.9354692,7.960122,-0.3441665
1601,A,265090000000000.0,4.8458643,8.508394,0.86251116
1601,A,265090000000000.0,4.4687777,8.648455,-2.0332758
1601,A,265090000000000.0,4.6178164,11.61547,2.6761189
1601,A,265090000000000.0,1.846528,12.896367,1.38325
1601,A,265090000000000.0,4.283227,10.371083,1.6921021
1601,A,265090000000000.0,6.0238113,9.548077,1.7513585
1601,A,265090000000000.0,6.9407907,9.816227,0.92416185
1601,A,265091000000000.0,13.451822,17.527351,-2.5252843
1601,A,265091000000000.0,6.18961,8.024167,3.0490158
1601,A,265091000000000.0,0.3345897,9.163208,-3.9246953
1601,A,265091000000000.0,3.899556,6.6708446,2.7688942
1601,A,265091000000000.0,5.620987,3.0855274,-1.134253
1601,A,265091000000000.0,2.8413188,1.6867151,-0.42317516
1601,A,265091000000000.0,3.3770216,1.804031,0.24540567
1601,A,265091000000000.0,1.3204023,2.7180176,4.335301
1601,A,265091000000000.0,-0.32680854,15.547347,10.7194395
1601,A,265091000000000.0,4.920683,19.612701,9.375694
1601,A,265091000000000.0,1.6681601,-0.480636,5.5671177
1601,A,265091000000000.0,9.668385,9.082404,-5.0332108
1601,A,265091000000000.0,6.5020533,10.811018,-0.94092125
1601,A,265091000000000.0,2.5067291,1.6220716,-7.747637
1601,A,265091000000000.0,8.96449,7.4375877,-2.8107927
1601,A,265091000000000.0,9.5798,9.178771,0.3357868
1601,A,265091000000000.0,3.855862,10.061034,-3.6643257
1601,A,265091000000000.0,-0.6440403,12.0805435,3.2908301
1601,A,265091000000000.0,1.4574703,7.5171947,0.10175357
1601,A,265091000000000.0,4.134786,7.94037,-0.13826515
1601,A,265091000000000.0,3.518878,7.15986,0.5650316
1601,A,265091000000000.0,4.5633483,8.719084,0.1448492
1601,A,265091000000000.0,4.658518,9.674371,0.4878186
1601,A,265091000000000.0,3.6750996,9.284714,-1.0486604
1601,A,265091000000000.0,4.122815,12.565369,0.7954735
1601,A,265092000000000.0,3.8283286,9.492412,0.79966336
1601,A,265092000000000.0,5.4521956,12.410943,2.8892028
1601,A,265092000000000.0,5.531803,11.152191,-0.3357868
1601,A,265092000000000.0,12.429498,16.188993,-2.9813797
1601,A,265092000000000.0,6.5379663,11.812392,3.1723173
1601,A,265092000000000.0,1.5646108,10.773908,-0.7062895
1601,A,265092000000000.0,6.506243,3.3357215,-0.5638345
1601,A,265092000000000.0,4.550779,0.3286042,-1.525705
